session_ts,restored,step,sim_time_sec,pos_x,pos_y,pos_z,yaw,body_vx,body_wz,lift_z,target_v,target_yaw,target_lift,phase
2026-02-23 12:20:40,0,1500,1.499,-2.88153e-05,4.15086e-19,0.499659,-7.42702e-19,1.0526e-05,1.65899e-18,-0.0868327,-0,-0,0.1088,1
2026-02-23 12:20:40,0,1510,1.509,-2.87106e-05,4.22604e-19,0.499659,-7.2493e-19,1.04137e-05,1.2195e-18,-0.0863863,-0,-0,0.1108,1
2026-02-23 12:20:40,0,1520,1.519,-2.86069e-05,4.2752e-19,0.499659,-7.195e-19,1.03082e-05,-3.63342e-19,-0.0859074,-0,-0,0.1128,1
2026-02-23 12:20:40,0,1530,1.529,-2.85043e-05,4.3296e-19,0.499659,-7.38894e-19,1.02085e-05,-2.89213e-18,-0.0853965,-0,-0,0.1148,1
2026-02-23 12:20:40,0,1540,1.539,-2.84027e-05,4.36417e-19,0.499659,-7.52073e-19,1.01136e-05,-8.25762e-19,-0.0848539,-0,-0,0.1168,1
2026-02-23 12:20:40,0,1550,1.549,-2.83019e-05,4.38174e-19,0.499659,-7.60879e-19,1.00229e-05,-1.63693e-18,-0.0842801,-0,-0,0.1188,1
2026-02-23 12:20:40,0,1560,1.559,-2.82021e-05,4.42026e-19,0.499659,-7.64799e-19,9.93577e-06,1.22044e-18,-0.0836756,-0,-0,0.1208,1
2026-02-23 12:20:40,0,1570,1.569,-2.81031e-05,4.38797e-19,0.499659,-7.32693e-19,9.85158e-06,6.36446e-19,-0.0830409,-0,-0,0.1228,1
2026-02-23 12:20:40,0,1580,1.579,-2.8005e-05,4.3816e-19,0.499659,-7.29537e-19,9.76993e-06,-1.47058e-19,-0.0823765,-0,-0,0.1248,1
2026-02-23 12:20:40,0,1590,1.589,-2.79076e-05,4.43514e-19,0.499659,-7.06446e-19,9.69043e-06,3.90543e-18,-0.081683,-0,-0,0.1268,1
2026-02-23 12:20:40,0,1600,1.599,-2.78111e-05,4.469e-19,0.499659,-6.551e-19,9.61276e-06,4.56243e-18,-0.0809609,-0,-0,0.1288,1
2026-02-23 12:20:40,0,1610,1.609,-2.77153e-05,4.50581e-19,0.499659,-6.2883e-19,9.53664e-06,1.36174e-18,-0.0802108,-0,-0,0.1308,1
2026-02-23 12:20:40,0,1620,1.619,-2.76203e-05,4.4837e-19,0.499659,-6.35601e-19,9.46185e-06,8.95781e-20,-0.0794332,-0,-0,0.1328,1
2026-02-23 12:20:40,0,1630,1.629,-2.7526e-05,4.46038e-19,0.499659,-6.47367e-19,9.3882e-06,-2.32298e-18,-0.0786286,-0,-0,0.1348,1
2026-02-23 12:20:40,0,1640,1.639,-2.74324e-05,4.49057e-19,0.499659,-6.77388e-19,9.31552e-06,-2.43923e-18,-0.0777977,-0,-0,0.1368,1
2026-02-23 12:20:40,0,1650,1.649,-2.73396e-05,4.51099e-19,0.499659,-6.61368e-19,9.24367e-06,3.22248e-18,-0.0769409,-0,-0,0.1388,1
2026-02-23 12:20:40,0,1660,1.659,-2.72475e-05,4.56129e-19,0.499659,-6.50688e-19,9.17255e-06,-4.01881e-19,-0.0760588,-0,-0,0.1408,1
2026-02-23 12:20:40,0,1670,1.669,-2.71561e-05,4.61673e-19,0.499659,-6.64298e-19,9.10207e-06,-1.10708e-18,-0.075152,-0,-0,0.1428,1
2026-02-23 12:20:40,0,1680,1.679,-2.70654e-05,4.61846e-19,0.499659,-6.93763e-19,9.03214e-06,-2.40779e-18,-0.074221,-0,-0,0.1448,1
2026-02-23 12:20:40,0,1690,1.689,-2.69754e-05,4.6193e-19,0.499659,-7.27981e-19,8.9627e-06,-2.42134e-18,-0.0732663,-0,-0,0.1468,1
2026-02-23 12:20:40,0,1700,1.699,-2.6886e-05,4.62572e-19,0.499659,-7.4144e-19,8.89371e-06,-1.2256e-18,-0.0722884,-0,-0,0.1488,1
2026-02-23 12:20:40,0,1710,1.709,-2.67974e-05,4.61105e-19,0.499659,-7.78167e-19,8.82511e-06,-5.02151e-18,-0.0712879,-0,-0,0.1508,1
2026-02-23 12:20:40,0,1720,1.719,-2.67095e-05,4.62884e-19,0.499659,-8.46396e-19,8.75688e-06,-6.42697e-18,-0.0702652,-0,-0,0.1528,1
2026-02-23 12:20:40,0,1730,1.729,-2.66222e-05,4.67184e-19,0.499659,-8.9377e-19,8.68898e-06,-3.16859e-18,-0.0692208,-0,-0,0.1548,1
2026-02-23 12:20:40,0,1740,1.739,-2.65356e-05,4.68861e-19,0.499659,-9.25681e-19,8.62141e-06,-3.09076e-18,-0.0681552,-0,-0,0.1568,1
2026-02-23 12:20:40,0,1750,1.749,-2.64497e-05,4.69227e-19,0.499659,-9.52724e-19,8.55412e-06,-1.8157e-18,-0.0670689,-0,-0,0.1588,1
2026-02-23 12:20:40,0,1760,1.759,-2.63645e-05,4.70271e-19,0.499659,-9.84497e-19,8.48713e-06,-2.38544e-18,-0.0659624,-0,-0,0.1608,1
2026-02-23 12:20:40,0,1770,1.769,-2.62799e-05,4.77085e-19,0.499659,-1.02169e-18,8.42041e-06,-1.95378e-18,-0.064836,-0,-0,0.1628,1
2026-02-23 12:20:40,0,1780,1.779,-2.6196e-05,4.86586e-19,0.499659,-1.03349e-18,8.35396e-06,-2.43005e-18,-0.0636903,-0,-0,0.1648,1
2026-02-23 12:20:40,0,1790,1.789,-2.61127e-05,4.98375e-19,0.499659,-1.04802e-18,8.28778e-06,8.08486e-19,-0.0625257,-0,-0,0.1668,1
2026-02-23 12:20:40,0,1800,1.799,-2.60302e-05,5.10707e-19,0.499659,-1.03441e-18,8.22186e-06,-1.48381e-18,-0.0613425,-0,-0,0.1688,1
2026-02-23 12:20:40,0,1810,1.809,-2.59482e-05,5.17948e-19,0.499659,-1.05423e-18,8.15619e-06,-1.566e-19,-0.0601413,-0,-0,0.1708,1
2026-02-23 12:20:40,0,1820,1.819,-2.59462e-05,5.18913e-19,0.499659,-1.05246e-18,-1.0246e-05,2.4488e-18,-0.0590243,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1830,1.829,-2.60737e-05,5.17928e-19,0.499659,-1.05556e-18,-1.32299e-05,-1.3888e-18,-0.0582137,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1840,1.839,-2.61844e-05,1.57769e-19,0.499659,-2.0174e-18,-7.70139e-06,-7.86626e-17,-0.0576677,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1850,1.849,-2.62293e-05,-6.04036e-20,0.499659,-2.52914e-18,-6.47561e-07,-2.63473e-17,-0.0573422,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1860,1.859,-2.62083e-05,-1.64715e-19,0.499659,-2.69564e-18,5.10837e-06,-6.41207e-18,-0.0572004,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1870,1.869,-2.61386e-05,-2.17595e-19,0.499659,-2.72186e-18,8.86408e-06,3.38768e-18,-0.0572113,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1880,1.879,-2.60398e-05,-2.48735e-19,0.49966,-2.68326e-18,1.08389e-05,5.25283e-18,-0.0573486,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1890,1.889,-2.59274e-05,1.57247e-20,0.49966,-1.84501e-18,1.15351e-05,9.63871e-17,-0.0575903,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1900,1.899,-2.58119e-05,2.56315e-19,0.49966,-1.14008e-18,1.14424e-05,4.35439e-17,-0.0579176,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1910,1.909,-2.56995e-05,3.55821e-19,0.49966,-8.24773e-19,1.09339e-05,1.9898e-17,-0.0583147,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1920,1.919,-2.55932e-05,3.93627e-19,0.49966,-6.98111e-19,1.0254e-05,7.27179e-18,-0.0587682,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1930,1.929,-2.54939e-05,4.10575e-19,0.49966,-6.49283e-19,9.54422e-06,3.80689e-18,-0.0592668,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1940,1.939,-2.54015e-05,4.24658e-19,0.49966,-6.29886e-19,8.8754e-06,-6.6765e-19,-0.0598011,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1950,1.949,-2.53155e-05,4.30876e-19,0.49966,-6.46077e-19,8.27586e-06,-8.8552e-19,-0.060363,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1960,1.959,-2.52352e-05,1.06182e-19,0.49966,-1.5492e-18,7.75116e-06,-8.57367e-17,-0.0609458,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1970,1.969,-2.51598e-05,-1.34753e-19,0.49966,-2.1163e-18,7.29643e-06,-2.99941e-17,-0.0615439,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1980,1.979,-2.50886e-05,4.26231e-20,0.49966,-1.51766e-18,6.90322e-06,8.27548e-17,-0.0621526,-0,-0,0.1712,1
2026-02-23 12:20:40,0,1990,1.989,-2.50212e-05,2.52914e-19,0.49966,-9.25625e-19,6.56275e-06,3.45307e-17,-0.0627678,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2000,1.999,-2.49569e-05,3.45755e-19,0.49966,-7.08833e-19,6.26716e-06,1.34317e-17,-0.0633864,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2010,2.009,-2.48955e-05,3.8584e-19,0.49966,-6.28773e-19,6.00985e-06,3.07445e-18,-0.0640056,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2020,2.019,-2.48364e-05,4.01498e-19,0.49966,-5.86566e-19,5.78532e-06,3.61157e-18,-0.0646231,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2030,2.029,-2.47795e-05,4.03235e-19,0.49966,-5.80193e-19,5.58895e-06,-5.27848e-19,-0.0652371,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2040,2.039,-2.47244e-05,3.98703e-19,0.49966,-6.06943e-19,5.41681e-06,-4.73676e-18,-0.065846,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2050,2.049,-2.46709e-05,3.965e-19,0.49966,-6.34758e-19,5.26552e-06,-2.51257e-18,-0.0664486,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2060,2.059,-2.46189e-05,3.97893e-19,0.49966,-6.58307e-19,5.13211e-06,-1.99757e-18,-0.0670439,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2070,2.069,-2.45681e-05,3.9431e-19,0.49966,-6.7473e-19,5.01403e-06,-8.61276e-19,-0.067631,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2080,2.079,-2.45184e-05,3.90478e-19,0.49966,-6.64146e-19,4.90904e-06,3.19747e-18,-0.0682094,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2090,2.089,-2.44698e-05,3.84424e-19,0.49966,-6.33786e-19,4.81521e-06,1.05877e-18,-0.0687785,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2100,2.099,-2.4422e-05,3.77938e-19,0.49966,-6.14624e-19,4.73085e-06,4.72359e-19,-0.069338,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2110,2.109,-2.43751e-05,3.73965e-19,0.49966,-6.05706e-19,4.65456e-06,2.26207e-18,-0.0698875,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2120,2.119,-2.43288e-05,3.68952e-19,0.49966,-5.87174e-19,4.5851e-06,4.20677e-18,-0.0704269,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2130,2.129,-2.42833e-05,3.70774e-19,0.499659,-5.50808e-19,4.52143e-06,4.3905e-18,-0.070956,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2140,2.139,-2.42383e-05,3.65831e-19,0.499659,-4.90068e-19,4.46269e-06,9.02659e-18,-0.0714747,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2150,2.149,-2.4194e-05,3.59052e-19,0.499659,-4.06528e-19,4.40812e-06,7.14302e-18,-0.0719831,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2160,2.159,-2.41501e-05,3.57456e-19,0.499659,-3.3597e-19,4.3571e-06,8.23182e-18,-0.0724812,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2170,2.169,-2.41068e-05,3.47848e-19,0.499659,-2.73778e-19,4.30908e-06,4.64775e-18,-0.0729689,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2180,2.179,-2.40639e-05,3.37934e-19,0.499659,-2.06204e-19,4.26363e-06,6.12935e-18,-0.0734465,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2190,2.189,-2.40214e-05,3.26265e-19,0.499659,-1.32893e-19,4.22035e-06,8.04179e-18,-0.0739139,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2200,2.199,-2.39794e-05,3.12832e-19,0.499659,-6.18608e-20,4.17893e-06,7.43821e-18,-0.0743713,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2210,2.209,-2.39378e-05,3.04111e-19,0.499659,7.96749e-21,4.1391e-06,4.06185e-18,-0.0748188,-0,-0,0.1712,1
2026-02-23 12:20:40,0,2220,2.219,-2.38966e-05,2.95581e-19,0.499659,4.77115e-20,0.00204953,2.36256e-18,-0.0752567,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2230,2.229,2.13568e-05,2.92971e-19,0.499657,7.42056e-20,0.00781359,1.75914e-18,-0.0756918,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2240,2.239,0.000126582,2.99153e-19,0.499654,7.29384e-20,0.01383,-3.8894e-18,-0.0761185,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2250,2.249,0.000291827,3.18141e-19,0.499651,-4.47306e-21,0.0198087,-1.2447e-17,-0.0765333,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2260,2.259,0.000516603,3.39233e-19,0.49965,-9.90928e-20,0.0257276,-8.93316e-18,-0.0769359,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2270,2.269,0.000800264,3.56219e-19,0.499649,-1.97253e-19,0.0315782,-8.55888e-18,-0.077327,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2280,2.279,0.00114212,3.75413e-19,0.49965,-2.85075e-19,0.0373591,-8.69121e-18,-0.0777079,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2290,2.289,0.00154147,4.00711e-19,0.49965,-3.88431e-19,0.0430723,-1.17098e-17,-0.0780794,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2300,2.299,0.00199767,4.22761e-19,0.49965,-4.89009e-19,0.0487206,-1.16593e-17,-0.0784422,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2310,2.309,0.00251006,4.50072e-19,0.499651,-6.02729e-19,0.0543066,-1.14786e-17,-0.0787969,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2320,2.319,0.00307804,4.74014e-19,0.499651,-7.12815e-19,0.0598323,-1.03079e-17,-0.0791438,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2330,2.329,0.00370101,5.02554e-19,0.499651,-8.30089e-19,0.0652991,-1.0212e-17,-0.0794831,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2340,2.339,0.00437839,5.32786e-19,0.499652,-9.48407e-19,0.0707081,-1.54599e-17,-0.0798151,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2350,2.349,0.0051096,5.66784e-19,0.499652,-1.09627e-18,0.07606,-1.23549e-17,-0.0801397,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2360,2.359,0.00589408,2.21003e-19,0.499652,-2.2936e-18,0.0813556,-8.85183e-17,-0.0804573,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2370,2.369,0.00673126,5.88796e-20,0.499652,-2.96213e-18,0.0865954,-4.96465e-17,-0.0807679,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2380,2.379,0.00762059,1.51394e-20,0.499652,-3.3754e-18,0.0917799,-3.19888e-17,-0.0810716,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2390,2.389,0.00856152,6.27349e-19,0.499652,-1.98219e-18,0.0969098,1.54538e-16,-0.0813686,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2400,2.399,0.0095535,1.14447e-18,0.499652,-9.70804e-19,0.101986,5.35226e-17,-0.081659,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2410,2.409,0.010596,1.39801e-18,0.499652,-6.37653e-19,0.107008,1.35635e-17,-0.0819429,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2420,2.419,0.0116885,1.53419e-18,0.499652,-5.80842e-19,0.111977,3.14484e-18,-0.0822205,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2430,2.429,0.0128304,1.60279e-18,0.499652,-5.6833e-19,0.116894,4.44684e-18,-0.0824918,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2440,2.439,0.0140213,1.61419e-18,0.499652,-4.17656e-19,0.121759,2.64006e-17,-0.0827571,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2450,2.449,0.0152606,1.55196e-18,0.499653,3.31607e-21,0.126572,6.60872e-17,-0.0830164,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2460,2.459,0.0165478,1.39281e-18,0.499653,7.9117e-19,0.131335,9.36892e-17,-0.0832699,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2470,2.469,0.0178824,1.1612e-18,0.499653,1.81879e-18,0.136047,1.07044e-16,-0.0835177,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2480,2.479,0.0192639,7.47109e-19,0.499653,2.45972e-18,0.14071,-2.14547e-18,-0.0837599,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2490,2.489,0.0206918,1.24327e-19,0.499653,2.90502e-18,0.145324,9.58625e-17,-0.0839966,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2500,2.499,0.0221656,-3.78756e-19,0.499653,4.16035e-18,0.149889,1.56104e-16,-0.084228,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2510,2.509,0.0236848,-8.97218e-19,0.499653,5.95447e-18,0.154405,2.05632e-16,-0.0844541,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2520,2.519,0.025249,-1.46787e-18,0.499653,8.17335e-18,0.158874,2.38004e-16,-0.0846752,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2530,2.529,0.0268577,-2.0445e-18,0.499653,1.05158e-17,0.163296,2.24943e-16,-0.0848912,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2540,2.539,0.0285104,-2.60191e-18,0.499653,1.27563e-17,0.167672,2.22947e-16,-0.0851023,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2550,2.549,0.0302067,-3.15108e-18,0.499653,1.50209e-17,0.172001,2.37813e-16,-0.0853087,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2560,2.559,0.031946,-3.73922e-18,0.499653,1.75499e-17,0.176284,2.7674e-16,-0.0855103,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2570,2.569,0.0337279,-4.40637e-18,0.499653,2.04661e-17,0.180522,2.93399e-16,-0.0857074,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2580,2.579,0.0355521,-5.08066e-18,0.499653,2.33223e-17,0.184716,2.70742e-16,-0.0859001,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2590,2.589,0.0374179,-5.67104e-18,0.499653,2.57765e-17,0.188865,2.22146e-16,-0.0860883,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2600,2.599,0.0393251,-6.51261e-18,0.499653,2.70832e-17,0.19297,1.3005e-16,-0.0862723,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2610,2.609,0.0412731,-7.23489e-18,0.499654,2.86372e-17,0.197032,1.76822e-16,-0.0864521,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2620,2.619,0.0432616,-7.81432e-18,0.499654,3.05198e-17,0.201052,2.03583e-16,-0.0866279,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2630,2.629,0.04529,-8.35837e-18,0.499654,3.27095e-17,0.205028,2.41621e-16,-0.0867996,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2640,2.639,0.047358,-8.94655e-18,0.499654,3.53854e-17,0.208963,3.04845e-16,-0.0869675,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2650,2.649,0.0494652,-9.64992e-18,0.499654,3.86142e-17,0.212856,3.46941e-16,-0.0871315,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2660,2.659,0.0516111,-1.00496e-17,0.499654,4.32641e-17,0.216709,4.45777e-16,-0.0872918,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2670,2.669,0.0537954,-1.07817e-17,0.499654,4.74107e-17,0.22052,4.03718e-16,-0.0874485,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2680,2.679,0.0560176,-1.14878e-17,0.499654,5.14458e-17,0.224291,3.92212e-16,-0.0876016,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2690,2.689,0.0582774,-1.22196e-17,0.499654,5.5316e-17,0.228023,3.77626e-16,-0.0877512,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2700,2.699,0.0605742,-1.30196e-17,0.499654,5.92469e-17,0.231715,4.09745e-16,-0.0878974,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2710,2.709,0.0629079,-1.39155e-17,0.499654,6.35428e-17,0.235368,4.53279e-16,-0.0880403,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2720,2.719,0.0652778,-1.50702e-17,0.499654,6.77882e-17,0.238982,3.55043e-16,-0.08818,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2730,2.729,0.0676838,-1.64339e-17,0.499654,7.18513e-17,0.242559,4.42827e-16,-0.0883165,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2740,2.739,0.0701253,-1.76174e-17,0.499654,7.63884e-17,0.246097,4.57006e-16,-0.0884499,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2750,2.749,0.0726021,-1.86409e-17,0.499654,8.07659e-17,0.249599,4.06124e-16,-0.0885802,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2760,2.759,0.0751137,-1.93487e-17,0.499654,8.51672e-17,0.253063,5.14264e-16,-0.0887076,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2770,2.769,0.0776598,-1.98255e-17,0.499654,8.99317e-17,0.256491,4.32968e-16,-0.0888321,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2780,2.779,0.08024,-2.04266e-17,0.499654,9.41215e-17,0.259882,4.02256e-16,-0.0889538,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2790,2.789,0.0828539,-2.1082e-17,0.499654,9.80686e-17,0.263238,3.88938e-16,-0.0890727,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2800,2.799,0.0855013,-2.17663e-17,0.499655,1.02014e-16,0.266558,4.15219e-16,-0.0891889,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2810,2.809,0.0881817,-2.25438e-17,0.499655,1.06456e-16,0.269843,4.71482e-16,-0.0893025,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2820,2.819,0.0908948,-2.33704e-17,0.499655,1.1106e-16,0.273094,4.64219e-16,-0.0894135,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2830,2.829,0.0936402,-2.42413e-17,0.499655,1.15853e-16,0.27631,4.88046e-16,-0.089522,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2840,2.839,0.0964176,-2.51046e-17,0.499655,1.20608e-16,0.279492,4.60685e-16,-0.089628,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2850,2.849,0.0992268,-2.62984e-17,0.499655,1.2402e-16,0.282641,3.55334e-16,-0.0897316,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2860,2.859,0.102064,-2.72033e-17,0.499655,1.27622e-16,0.285122,5.43844e-16,-0.0896976,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2870,2.869,0.104929,-2.74807e-17,0.499655,1.32048e-16,0.288195,3.48846e-16,-0.0895625,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2880,2.879,0.107825,-2.8031e-17,0.499655,1.34986e-16,0.291246,2.45193e-16,-0.0894676,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2890,2.889,0.110751,-2.86714e-17,0.499655,1.37007e-16,0.29427,1.59976e-16,-0.0894056,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2900,2.899,0.113707,-2.92741e-17,0.499655,1.38362e-16,0.297264,1.05807e-16,-0.0893708,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2910,2.909,0.116693,-2.97398e-17,0.499655,1.39522e-16,0.300227,1.5051e-16,-0.0893586,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2920,2.919,0.119708,-2.96688e-17,0.499655,1.41122e-16,0.303158,1.4784e-16,-0.0893652,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2930,2.929,0.122753,-2.91902e-17,0.499655,1.42349e-16,0.306058,8.5156e-17,-0.0893874,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2940,2.939,0.125827,-2.84229e-17,0.499655,1.42968e-16,0.308926,1.986e-17,-0.0894223,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2950,2.949,0.128929,-2.7396e-17,0.499655,1.42842e-16,0.311764,-5.90727e-17,-0.0894677,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2960,2.959,0.132059,-2.61619e-17,0.499655,1.41957e-16,0.314572,-9.02215e-17,-0.0895218,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2970,2.969,0.135217,-2.48734e-17,0.499655,1.41069e-16,0.31735,-8.53821e-17,-0.0895827,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2980,2.979,0.138403,-2.34871e-17,0.499655,1.39992e-16,0.320098,-1.30746e-16,-0.0896491,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,2990,2.989,0.141616,-2.20197e-17,0.499655,1.3843e-16,0.322818,-2.16321e-16,-0.0897199,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3000,2.999,0.144855,-2.09345e-17,0.499656,1.358e-16,0.324794,-3.02602e-16,-0.0897316,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3010,3.009,0.148115,-2.01737e-17,0.499656,1.32671e-16,0.327446,-3.26029e-16,-0.0895278,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3020,3.019,0.151401,-1.95515e-17,0.499656,1.2931e-16,0.330079,-3.31379e-16,-0.0893766,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3030,3.029,0.154714,-1.90047e-17,0.499656,1.25252e-16,0.332692,-4.13334e-16,-0.0892685,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3040,3.039,0.158053,-1.82259e-17,0.499656,1.21397e-16,0.33528,-3.66074e-16,-0.0891962,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3050,3.049,0.161417,-1.71543e-17,0.499656,1.17656e-16,0.337841,-3.82413e-16,-0.0891535,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3060,3.059,0.164807,-1.58888e-17,0.499656,1.13599e-16,0.340375,-4.40385e-16,-0.0891355,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3070,3.069,0.168222,-1.44154e-17,0.499656,1.08948e-16,0.342882,-4.96217e-16,-0.0891381,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3080,3.079,0.171662,-1.24506e-17,0.499656,1.04563e-16,0.345362,-3.29666e-16,-0.0891577,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3090,3.089,0.175126,-9.97592e-18,0.499656,1.00208e-16,0.347815,-5.41273e-16,-0.0891914,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3100,3.099,0.178616,-7.97304e-18,0.499656,9.36248e-17,0.350242,-7.38529e-16,-0.0892366,0.7,-0,0.1712,1
